ID товара,Наименование товара,Ссылка на товар,Регулярная цена,Старая цена
1053505,"Sheba Natures collection Влажный корм (пауч) для кошек, с индейкой с морковью, 75 гр.",/product/sheba-korm-vlazhnyj-dlya-koshek-indejka-s-morkovyu-75-g-90201-1053505/,42 ₽,Нет старой цены
1061149,"Pettric Влажный корм для кошек, утка с курицей и тунцом в соусе, 85 гр. (кусочки)",/product/pettric-korm-vlazhnyj-dlya-koshek-utka-s-kuritsej-i-tuntsom-kusochki-v-souse-85g-86589-1061149/,97 ₽,Нет старой цены
1060664,"Chat&Chat Adult Сухой корм для кошек, с курицей и горохом, 900 гр.",/product/korm-suhoj-dlya-koshek-s-kuritsej-i-gorohom-0-9kg-85505-1060664/,374 ₽,575 ₽
1006938,"Hill's Science Plan Влажный корм (пауч) для взрослых кошек для поддержания жизненной энергии и иммунитета, с курицей в соусе, 85 гр.",/product/hills-science-plan-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-dlya-podderzhaniya-zhiznennoj-energii-i-immuniteta-s-kuritsej-v-souse-85-gr-89044-1006938/,130 ₽,Нет старой цены
1026800,"Wellkiss Sterilised Влажный корм (пауч) для стерилизованных кошек, кусочки с индейкой в соусе, 100 гр.",/product/wellkiss-sterilised-vlazhnyj-korm-pauch-dlya-sterilizovannyh-koshek-kusochki-s-indejkoj-v-souse-100-gr-457-1026800/,68 ₽,Нет старой цены
1018606,"Kitekat Влажный корм (пауч) для кошек, с кроликом в желе, 85 гр.",/product/kitekat-vlazhnyj-korm-dlya-koshek-s-krolikom-v-zhele-85-g-89059-1018606/,23 ₽,Нет старой цены
1018601,"Kitekat Влажный корм (пауч) для кошек, с говядиной в желе, 85 гр.",/product/kitekat-vlazhnyj-korm-dlya-koshek-s-govyadinoj-v-zhele-85-g-89061-1018601/,23 ₽,Нет старой цены
1049441,"Whiskas Влажный корм (пауч) для кошек старше 7 лет, рагу с ягненком, 75 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-starshe-7-let-ragu-s-yagnenkom-75-g-483-1049441/,30 ₽,Нет старой цены
1006497,"Wellkiss Adult Влажный корм (пауч) для взрослых кошек, с ягненком и говядиной в соусе, 100 гр.",/product/wellkiss-adult-vlazhnyj-korm-dlya-vzroslyh-koshek-s-yagnenkom-i-govyadinoj-v-souse-100-gr-86854-1006497/,68 ₽,Нет старой цены
1018603,"Kitekat Влажный корм (пауч) для кошек, с курицей в желе, 85 гр.",/product/kitekat-vlazhnyj-korm-dlya-koshek-s-kuritsej-v-zhele-85-g-89062-1018603/,23 ₽,Нет старой цены
1005136,"Felix Влажный корм (пауч) для взрослых кошек Аппетитные кусочки, с говядиной в желе, 85 гр.",/product/felix-appetitnye-kusochki-vlazhnyj-korm-dlya-vzroslyh-koshek-s-govyadinoj-v-zhele-85-g-89012-1005136/,32 ₽,Нет старой цены
1017886,"Felix Влажный корм (пауч) для взрослых кошек Двойная вкуснятина, с ягненком и курицей в желе, 85 гр.",/product/felix-appetitnye-kusochki-dvojnaya-vkusnyatina-vlazhnyj-korm-dlya-vzroslyh-koshek-s-yagnenkom-i-kuritsej-v-zhele-85-g-89021-1017886/,32 ₽,Нет старой цены
1018600,"Kitekat Влажный корм (пауч) для кошек, с говядиной в соусе, 85 гр.",/product/kitekat-vlazhnyj-korm-dlya-koshek-s-govyadinoj-v-souse-85-g-89060-1018600/,23 ₽,Нет старой цены
1002329,"Schesir Влажный корм (консервы) для кошек, с тунцом и алоэ, 85 гр.",/product/schesir-konservy-dlya-koshek-s-tuntsom-i-aloe-85-g-90184-1002329/,295 ₽,Нет старой цены
1037136,"Hill's Science Plan Сухой корм для котят для здорового роста и развития, с курицей, 1,5 кг",/product/hills-suhoj-korm-hills-science-plan-dlya-kotyat-dlya-zdorovogo-rosta-i-razvitiya-s-kuritsej-1-5-kg-1078-1037136/,2 480 ₽,Нет старой цены
1016842,"Eukanuba Top Condition Adult Сухой корм для кошек старше 1 года, с курицей, 400 гр.",/product/eukanuba-adult-top-condition-korm-dlya-koshek-starshe-1-goda-s-kuritsej-400-g-943-1016842/,465 ₽,Нет старой цены
1017885,"Felix Влажный корм (пауч) для взрослых кошек Двойная вкуснятина, с говядиной и домашней птицей в желе, 85 гр.",/product/felix-appetitnye-kusochki-dvojnaya-vkusnyatina-vlazhnyj-korm-dlya-vzroslyh-koshek-s-govyadinoj-i-domashnej-ptitsej-v-zhele-85-g-648-1017885/,32 ₽,Нет старой цены
1043173,"Farmina Vet Life Neutered Male диетический сухой корм для стерилизованных котов, с курицей, 400г",/product/farmina-vet-life-neutered-male-dieticheskij-suhoj-korm-dlya-sterilizovannyh-kotov-s-kuritsej-400g-3144-1043173/,915 ₽,Нет старой цены
1049808,"Perfect Fit Влажный корм (пауч) для стерилизованных кошек, с говядиной в соусе, 75 гр.",/product/perfect-fit-vlazhnyj-korm-dlya-sterilizovannyh-koshek-s-govyadinoj-v-souse-75-g-45513-1049808/,38 ₽,Нет старой цены
1016552,"Hill's Prescription Diet k/d Влажный диетический корм (пауч) для кошек при хронической болезни почек, с говядиной, 85 гр.",/product/hills-prescription-diet-k-d-vlazhnyj-dieticheskij-korm-dlya-koshek-pri-hronicheskoj-bolezni-pochek-s-govyadinoj-85-gr-88945-1016552/,183 ₽,Нет старой цены
1015494,"Kitekat Сухой корм для взрослых кошек, мясной пир, 1,9 кг",/product/kitekat-korm-dlya-vzroslyh-koshek-myasnoj-pir-1-9-kg-946-1015494/,549 ₽,Нет старой цены
1015495,"Kitekat Сухой корм для взрослых кошек, с телятиной, 1,9 кг",/product/kitekat-korm-dlya-vzroslyh-koshek-telyatinka-appetitnaya-1-9-kg-947-1015495/,549 ₽,Нет старой цены
1049457,"Whiskas Влажный корм (пауч) для кошек Аппетитный микс, лосось и креветки в сливочном соусе, 85 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-appetitnyj-miks-iz-lososya-i-krevetki-v-slivochnom-souse-75-g-499-1049457/,30 ₽,Нет старой цены
1031563,"Kitekat Влажный корм (пауч) для кошек, с ягненком в соусе, 85 гр.",/product/kitekat-vlazhnyj-korm-dlya-koshek-s-yagnenkom-v-souse-85-g-530-1031563/,23 ₽,Нет старой цены
1054289,"Nutri Plan Влажный корм (консервы) для кошек, тунец в собственном соку, 160 гр.",/product/nutri-plan-konservy-dlya-koshek-tunets-v-sobstvennom-soku-dieta-custavy-160g-440-1054289/,395 ₽,Нет старой цены
1054292,"Nutri Plan Влажный корм (пауч) для кошек, тунец с икрой и анчоусами в желе, 85 гр.",/product/nutri-plan-pauch-dlya-koshek-tunets-s-ikroj-i-anchousami-v-zhele-80g-443-1054292/,285 ₽,Нет старой цены
1058752,"Guabi Natural Natural Cat Сухой корм для стерилизованных кошек, с лососем и ячменем, 1,5 кг",/product/guabi-natural-suhoj-korm-dlya-sterilizovannyh-koshek-losos-i-yachmen-pak-1-5kg-877-1058752/,1 975 ₽,Нет старой цены
1061152,"Pettric Влажный корм для кошек, курица с мясом тунца в соусе, 85 гр. (кусочки)",/product/pettric-korm-vlazhnyj-dlya-koshek-kuritsa-s-myasom-tuntsa-kusochki-v-souse-85g-86592-1061152/,97 ₽,Нет старой цены
1009609,"Hill's Science Plan Влажный корм (пауч) для молодых стерилизованных кошек и кастрированных котов, с форелью в соусе, 85 гр.",/product/hills-science-plan-vlazhnyj-korm-pauch-dlya-molodyh-sterilizovannyh-koshek-i-kastrirovannyh-kotov-s-forelyu-v-souse-85-gr-89040-1009609/,130 ₽,Нет старой цены
1026801,"Wellkiss Sterilised Влажный корм (пауч) для стерилизованных кошек, кусочки с ягненком в соусе, 100 гр.",/product/wellkiss-sterilised-vlazhnyj-korm-pauch-dlya-sterilizovannyh-koshek-kusochki-s-yagnenkom-v-souse-100-gr-458-1026801/,68 ₽,Нет старой цены
1039995,"ProPlan Sterilised сухой корм для котят для стерилизованных с лососем, 400 г",/product/proplan-sterilised-suhoj-korm-dlya-kotyat-dlya-sterilizovannyh-s-lososem-400-g-990-1039995/,575 ₽,Нет старой цены
1061149,"Pettric Влажный корм для кошек, утка с курицей и тунцом в соусе, 85 гр. (кусочки)",/product/pettric-korm-vlazhnyj-dlya-koshek-utka-s-kuritsej-i-tuntsom-kusochki-v-souse-85g-86589-1061149/,97 ₽,Нет старой цены
1026800,"Wellkiss Sterilised Влажный корм (пауч) для стерилизованных кошек, кусочки с индейкой в соусе, 100 гр.",/product/wellkiss-sterilised-vlazhnyj-korm-pauch-dlya-sterilizovannyh-koshek-kusochki-s-indejkoj-v-souse-100-gr-457-1026800/,68 ₽,Нет старой цены
1002329,"Schesir Влажный корм (консервы) для кошек, с тунцом и алоэ, 85 гр.",/product/schesir-konservy-dlya-koshek-s-tuntsom-i-aloe-85-g-90184-1002329/,295 ₽,Нет старой цены
1016842,"Eukanuba Top Condition Adult Сухой корм для кошек старше 1 года, с курицей, 400 гр.",/product/eukanuba-adult-top-condition-korm-dlya-koshek-starshe-1-goda-s-kuritsej-400-g-943-1016842/,465 ₽,Нет старой цены
1043173,"Farmina Vet Life Neutered Male диетический сухой корм для стерилизованных котов, с курицей, 400г",/product/farmina-vet-life-neutered-male-dieticheskij-suhoj-korm-dlya-sterilizovannyh-kotov-s-kuritsej-400g-3144-1043173/,915 ₽,Нет старой цены
1049808,"Perfect Fit Влажный корм (пауч) для стерилизованных кошек, с говядиной в соусе, 75 гр.",/product/perfect-fit-vlazhnyj-korm-dlya-sterilizovannyh-koshek-s-govyadinoj-v-souse-75-g-45513-1049808/,38 ₽,Нет старой цены
1016552,"Hill's Prescription Diet k/d Влажный диетический корм (пауч) для кошек при хронической болезни почек, с говядиной, 85 гр.",/product/hills-prescription-diet-k-d-vlazhnyj-dieticheskij-korm-dlya-koshek-pri-hronicheskoj-bolezni-pochek-s-govyadinoj-85-gr-88945-1016552/,183 ₽,Нет старой цены
1015495,"Kitekat Сухой корм для взрослых кошек, с телятиной, 1,9 кг",/product/kitekat-korm-dlya-vzroslyh-koshek-telyatinka-appetitnaya-1-9-kg-947-1015495/,549 ₽,Нет старой цены
1009213,"Mealfeel Functional Nutrition Digest Sensitive Влажный корм (пауч) кошек с чувствительным пищеварением, кусочки с птицей в соусе, 100 гр.",/product/mealfeel-functional-nutrition-digest-sensitive-vlazhnyj-korm-pauch-koshek-s-chuvstvitelnym-pishchevareniem-kusochki-s-ptitsej-v-souse-100-gr-537-1009213/,89 ₽,Нет старой цены
1009948,"Felix Sensations Влажный корм (пауч) для взрослых кошек, с говядиной в соусе, 85 гр.",/product/felix-sensations-vlazhnyj-korm-dlya-vzroslyh-koshek-s-govyadinoj-v-souse-85-g-647-1009948/,32 ₽,Нет старой цены
1004881,"Purina DM ST/OX Diabetes Management Влажный диетический корм (консервы) для кошек при сахарном диабете, паштет, 195 гр.",/product/purina-veterinary-diets-dm-st-ox-diabetes-management-vlazhnyj-korm-dlya-vzroslyh-koshek-dlya-regulirovaniya-potrebleniya-glyukozy-pri-saharnom-diabete-pashtet-195-g-3004-1004881/,399 ₽,Нет старой цены
1046401,"Sheba Craft collection Влажный корм (пауч) для кошек, с ломтиками лосося в соусе, 75 гр.",/product/sheba-korm-vlazhnyj-dlya-koshek-lomtiki-losos-v-souse-45571-1046401/,39 ₽,Нет старой цены
1059593,"ProPlan Acti Protect Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с высоким содержанием индейки, 400 гр.",/product/proplan-korm-suhoj-acti-protect-dlya-sterilizovannyh-koshek-s-indejkoj-400g-83273-1059593/,466 ₽,665 ₽
1009951,"Felix Sensations Влажный корм (пауч) для взрослых кошек, с уткой в соусе, 85 гр.",/product/felix-sensations-vlazhnyj-korm-dlya-vzroslyh-koshek-s-utkoj-v-souse-85-g-89008-1009951/,32 ₽,Нет старой цены
1055628,"Sheba Craft collection Влажный корм (пауч) для кошек, с рублеными кусочками говядины в соусе, 75 гр.",/product/sheba-craft-collection-korm-vlazhnyj-dlya-koshek-rublenye-kusochki-s-govyadinoj-vsouse-75-g-90197-1055628/,39 ₽,Нет старой цены
